ticket_id,account_contact,ticket_status,ticket_priority,first_response_time,time_to_resolution,customer_satisfaction_rating
7532,anthony38@example.org,Open,Low,,,
7533,ischultz@example.org,Closed,High,2023-06-01 03:57:44,2023-06-01 17:42:44,1.0
7534,jason72@example.net,Open,Medium,,,
7535,ohawkins@example.org,Pending Customer Response,Critical,2023-06-01 04:24:46,,
7536,jasminewise@example.net,Pending Customer Response,High,2023-06-01 10:39:47,,
7537,davischristopher@example.net,Open,Low,,,
7538,denise79@example.net,Closed,Medium,2023-06-01 05:00:50,2023-06-01 19:58:50,3.0
7539,hornemichael@example.com,Open,High,,,
7540,lbaxter@example.com,Closed,High,2023-06-01 19:14:54,2023-06-01 21:39:54,4.0
7541,williamsmarvin@example.net,Open,Low,,,
7542,williamscharles@example.com,Closed,Medium,2023-06-01 08:44:55,2023-06-01 16:07:55,1.0
7543,lauriescott@example.com,Closed,Critical,2023-06-01 03:44:57,2023-06-01 07:41:57,1.0
7544,eromero@example.org,Closed,High,2023-06-01 14:50:59,2023-06-01 11:41:59,5.0
7545,kimberlyhurst@example.org,Pending Customer Response,Low,2023-06-01 17:46:00,,
7546,baileyadam@example.com,Open,Critical,,,
7547,bmorales@example.org,Open,Medium,,,
7548,jodi66@example.org,Closed,Medium,2023-06-01 11:40:03,2023-06-01 04:43:03,3.0
7549,gary85@example.org,Closed,High,2023-06-01 01:42:04,2023-06-01 15:33:04,3.0
7550,harpertammy@example.com,Closed,High,2023-06-01 21:58:06,2023-06-01 11:26:06,5.0
7551,brandi28@example.net,Pending Customer Response,Medium,2023-06-01 23:23:07,,
7552,danasantana@example.net,Pending Customer Response,High,2023-06-01 04:08:08,,
7553,melissathompson@example.com,Pending Customer Response,High,2023-06-01 09:43:10,,
7554,shawnpadilla@example.org,Pending Customer Response,Medium,2023-06-01 08:18:10,,
7555,hortonrebecca@example.org,Open,Medium,,,
7556,tanyajackson@example.net,Closed,Critical,2023-06-01 21:08:13,2023-06-01 09:12:13,2.0
7557,harmonkathryn@example.net,Pending Customer Response,Low,2023-06-01 07:26:13,,
7558,nprice@example.net,Closed,Low,2023-06-01 06:15:15,2023-06-01 11:14:15,4.0
7559,uhurley@example.com,Closed,High,2023-06-01 08:26:17,2023-06-01 03:23:17,2.0
7560,adamgibson@example.com,Open,Medium,,,
7561,haley38@example.org,Open,Low,,,
7562,dalewebb@example.org,Open,Critical,,,
7563,kenneththompson@example.com,Closed,Medium,2023-06-01 15:36:23,2023-06-01 18:37:23,3.0
7564,jmartinez@example.com,Pending Customer Response,Low,2023-06-01 10:07:24,,
7565,jennifer63@example.net,Pending Customer Response,Low,2023-06-01 07:20:24,,
7566,garciastacey@example.com,Pending Customer Response,Medium,2023-06-01 20:12:24,,
7567,rsampson@example.com,Pending Customer Response,High,2023-06-01 18:08:26,,
7568,pburns@example.net,Closed,High,2023-06-01 05:46:27,2023-06-01 08:46:27,4.0
7569,timothymurphy@example.net,Closed,Medium,2023-06-01 01:41:29,2023-06-01 16:53:29,5.0
7570,matthew12@example.net,Open,High,,,
7571,evansamber@example.net,Pending Customer Response,Medium,2023-06-01 10:29:32,,
7572,morenomichael@example.net,Open,Critical,,,
7573,rnelson@example.net,Closed,High,2023-06-01 02:29:35,2023-06-01 23:27:35,3.0
7574,wrice@example.org,Pending Customer Response,Low,2023-06-01 11:16:36,,
7575,michele81@example.net,Open,Medium,,,
7576,qramos@example.net,Open,Low,,,
7577,owu@example.net,Closed,Critical,2023-06-01 13:12:39,2023-06-01 12:15:39,2.0
7578,wboone@example.org,Open,High,,,
7579,mark78@example.net,Open,Medium,,,
7580,markduarte@example.net,Pending Customer Response,Critical,2023-06-01 22:18:41,,
7581,oliviaroberts@example.com,Closed,Low,2023-06-01 20:36:43,2023-06-01 05:00:43,2.0
7582,sharonjohnson@example.org,Closed,High,2023-06-01 21:16:44,2023-06-01 08:07:44,2.0
7583,jasonwang@example.com,Pending Customer Response,Critical,2023-06-01 01:04:46,,
7584,sanchezkeith@example.org,Closed,Critical,2023-06-01 08:30:48,2023-06-01 05:50:48,2.0
7585,brandon06@example.com,Open,Critical,,,
7586,uheath@example.net,Closed,High,2023-06-01 07:26:51,2023-06-01 05:55:51,5.0
7587,henry79@example.org,Pending Customer Response,Low,2023-06-02 00:29:53,,
7588,rodriguezmatthew@example.org,Pending Customer Response,Low,2023-06-01 23:14:54,,
7589,elizabethgomez@example.net,Closed,Critical,2023-06-01 10:08:56,2023-06-01 20:40:56,1.0
7590,nathan51@example.net,Pending Customer Response,Critical,2023-06-01 19:04:57,,
7591,jescobar@example.com,Closed,High,2023-06-01 04:15:59,2023-06-01 02:50:59,2.0
7592,jeffrey34@example.com,Closed,Critical,2023-06-01 19:30:00,2023-06-01 05:17:00,2.0
7593,qsmith@example.net,Open,Low,,,
7594,kward@example.org,Pending Customer Response,Medium,2023-06-01 12:43:04,,
7595,todd16@example.com,Closed,High,2023-06-01 14:16:04,2023-06-01 23:13:04,5.0
7596,kedwards@example.org,Closed,Medium,2023-06-01 02:05:06,2023-06-01 06:02:06,3.0
7597,paulcline@example.com,Pending Customer Response,Medium,2023-06-01 12:02:07,,
7598,graylacey@example.org,Open,Low,,,
7599,fernandezkimberly@example.net,Closed,Low,2023-06-01 03:06:10,2023-06-01 07:07:10,3.0
7600,barnescarolyn@example.com,Open,Low,,,
7601,josephquinn@example.com,Closed,High,2023-06-01 14:52:14,2023-06-01 15:02:14,5.0
7602,michael55@example.net,Closed,Critical,2023-06-01 08:28:15,2023-06-01 16:18:15,5.0
7603,scottharris@example.net,Pending Customer Response,Critical,2023-06-01 23:03:15,,
7604,meganrodriguez@example.org,Closed,Medium,2023-06-01 06:46:17,2023-06-01 11:59:17,2.0
7605,courtneysingh@example.com,Pending Customer Response,Medium,2023-06-01 23:23:19,,
7606,jonathan83@example.org,Open,Critical,,,
7607,russellmonica@example.com,Open,High,,,
7608,vkirk@example.org,Open,Critical,,,
7609,chavezronald@example.com,Closed,Medium,2023-06-01 18:03:24,2023-06-01 16:25:24,2.0
7610,torressydney@example.org,Closed,Critical,2023-06-01 16:58:25,2023-06-01 19:15:25,3.0
7611,hunter54@example.com,Open,Medium,,,
7612,mark45@example.org,Open,Critical,,,
7613,reyesmark@example.com,Closed,Medium,2023-06-01 16:30:31,2023-06-01 03:48:31,3.0
7614,nicholas65@example.net,Open,Low,,,
7615,sholmes@example.org,Closed,High,2023-06-01 17:39:33,2023-06-01 11:33:33,2.0
7616,bradyelizabeth@example.org,Pending Customer Response,High,2023-06-01 23:25:35,,
7617,marydavis@example.net,Open,High,,,
7618,pbanks@example.net,Closed,Low,2023-06-01 06:17:37,2023-06-01 03:57:37,1.0
7619,daniellecline@example.net,Closed,Medium,2023-06-01 04:56:38,2023-06-01 12:06:38,1.0
7620,michaelfrazier@example.com,Pending Customer Response,Medium,2023-06-01 11:33:40,,
7621,xarmstrong@example.net,Open,Medium,,,
7622,janetjames@example.org,Pending Customer Response,High,2023-06-01 01:36:42,,
7623,cardenasterri@example.com,Open,Low,,,
7624,ssexton@example.com,Pending Customer Response,Low,2023-06-01 08:47:44,,
7625,craignorman@example.net,Closed,Medium,2023-06-01 23:26:45,2023-06-01 16:05:45,2.0
7626,brownrebecca@example.org,Pending Customer Response,Medium,2023-06-01 14:31:45,,
7627,laura83@example.org,Open,Critical,,,
7628,dbrown@example.org,Closed,Low,2023-06-01 01:37:48,2023-06-01 12:01:48,5.0
7629,amy62@example.net,Pending Customer Response,Low,2023-06-01 23:10:49,,
7630,ryan04@example.net,Closed,Medium,2023-06-01 13:51:50,2023-06-01 11:40:50,5.0
7631,gordonsara@example.net,Open,Medium,,,
7632,kvaldez@example.net,Pending Customer Response,Medium,2023-06-01 20:15:52,,
7633,hmills@example.org,Pending Customer Response,Low,2023-06-01 20:11:54,,
7634,mayskim@example.net,Open,Low,,,
7635,fischersteven@example.org,Closed,Critical,2023-06-01 16:29:57,2023-06-01 17:44:57,4.0
7636,donna20@example.org,Pending Customer Response,Low,2023-06-01 08:09:59,,
7637,nicole01@example.net,Pending Customer Response,Critical,2023-06-01 21:42:01,,
7638,djohnson@example.com,Pending Customer Response,High,2023-06-01 02:19:02,,
7639,macdonaldlarry@example.net,Open,Low,,,
7640,derek72@example.org,Open,Low,,,
7641,brookskelli@example.net,Pending Customer Response,Medium,2023-06-01 19:53:07,,
7642,joseph60@example.com,Pending Customer Response,Medium,2023-06-01 08:58:09,,
7643,ashlee64@example.net,Pending Customer Response,Low,2023-06-01 17:43:10,,
7644,gcampbell@example.org,Open,Critical,,,
7645,avilamanuel@example.net,Closed,Critical,2023-06-01 19:39:13,2023-06-01 13:28:13,1.0
7646,cochranmichael@example.com,Open,Critical,,,
7647,foxrichard@example.com,Closed,High,2023-06-01 20:36:15,2023-06-01 07:40:15,5.0
7648,lisaalexander@example.net,Closed,High,2023-06-01 22:19:17,2023-06-01 14:53:17,2.0
7649,yparsons@example.com,Closed,High,2023-06-01 06:49:18,2023-06-01 13:56:18,1.0
7650,hatfieldjonathan@example.net,Open,Medium,,,
7651,browndaniel@example.com,Open,Medium,,,
7652,joelhall@example.org,Open,Critical,,,
7653,morenoandrea@example.net,Pending Customer Response,Medium,2023-06-01 08:32:21,,
7654,hhays@example.net,Pending Customer Response,Critical,2023-06-01 11:06:23,,
7655,juliegarcia@example.net,Closed,Low,2023-06-01 22:45:24,2023-06-01 09:32:24,5.0
7656,fwallace@example.net,Pending Customer Response,Critical,2023-06-01 09:47:26,,
7657,torreskent@example.org,Open,Medium,,,
7658,hardinbonnie@example.org,Open,Critical,,,
7659,calvinfernandez@example.org,Open,Critical,,,
7660,hchambers@example.org,Open,Medium,,,
7661,robert71@example.org,Closed,Low,2023-06-01 03:08:32,2023-06-01 06:16:32,5.0
7662,lisa93@example.com,Closed,Medium,2023-06-01 11:39:34,2023-06-01 10:10:34,4.0
7663,hgray@example.net,Pending Customer Response,Medium,2023-06-01 07:25:34,,
7664,jessica97@example.com,Open,Critical,,,
7665,riverachristian@example.com,Open,Critical,,,
7666,buchananpenny@example.com,Closed,Medium,2023-06-01 13:03:39,2023-06-01 03:39:39,5.0
7667,flowersalicia@example.net,Pending Customer Response,High,2023-06-01 22:52:41,,
7668,yfloyd@example.org,Pending Customer Response,Critical,2023-06-01 10:27:43,,
7669,katherinepitts@example.net,Open,High,,,
7670,tammyjohnson@example.net,Open,Critical,,,
7671,phillipsmichael@example.com,Pending Customer Response,Low,2023-06-01 15:24:46,,
7672,quinnkeith@example.com,Pending Customer Response,Critical,2023-06-01 02:00:47,,
7673,qhinton@example.org,Open,Medium,,,
7674,owenswilliam@example.com,Open,Critical,,,
7675,colemanmichael@example.org,Pending Customer Response,Low,2023-06-01 23:12:51,,
7676,qmeyer@example.org,Closed,High,2023-06-01 11:34:52,2023-06-01 21:15:52,4.0
7677,michael32@example.com,Closed,Low,2023-06-01 04:49:54,2023-06-01 16:55:54,4.0
7678,emay@example.org,Closed,Critical,2023-06-01 12:27:56,2023-06-01 15:01:56,1.0
7679,dannyyoung@example.org,Closed,Critical,2023-06-01 07:37:57,2023-06-01 06:20:57,3.0
7680,thomasjohnson@example.com,Open,Critical,,,
7681,jasmine51@example.org,Open,Critical,,,
7682,matthew75@example.com,Pending Customer Response,Low,2023-06-01 02:26:02,,
7683,chavezjoseph@example.com,Closed,Low,2023-06-01 13:09:03,2023-06-01 05:12:03,4.0
7684,pcallahan@example.com,Pending Customer Response,High,2023-06-01 13:10:04,,
7685,wilsonmelissa@example.org,Pending Customer Response,High,2023-06-01 19:49:05,,
7686,warnerjustin@example.net,Closed,High,2023-06-02 00:29:07,2023-06-01 12:37:07,3.0
7687,angelarodriguez@example.org,Closed,Medium,2023-06-01 06:58:09,2023-06-01 02:07:09,5.0
7688,robertdavid@example.org,Open,Critical,,,
7689,lschmidt@example.com,Pending Customer Response,Critical,2023-06-01 09:34:12,,
7690,bfreeman@example.net,Pending Customer Response,High,2023-06-01 15:30:13,,
7691,cindyjohnson@example.net,Pending Customer Response,Medium,2023-06-01 13:06:15,,
7692,hperez@example.net,Pending Customer Response,Medium,2023-06-01 06:11:16,,
7693,jrojas@example.net,Closed,Critical,2023-06-01 01:55:18,2023-06-01 10:48:18,1.0
7694,frodriguez@example.org,Open,Low,,,
7695,crawfordjamie@example.com,Open,Medium,,,
7696,lauragates@example.com,Pending Customer Response,Medium,2023-06-01 03:45:21,,
7697,joneskelly@example.com,Closed,Low,2023-06-01 11:01:22,2023-06-01 16:07:22,5.0
7698,smithjoseph@example.net,Open,Critical,,,
7699,bellmatthew@example.org,Open,Low,,,
7700,owengregg@example.net,Closed,High,2023-06-01 07:13:27,2023-06-01 23:15:27,1.0
7701,trevorsantana@example.com,Closed,High,2023-06-01 19:52:28,2023-06-01 17:42:28,4.0
7702,andrewgaines@example.org,Open,Critical,,,
7703,bruce99@example.net,Closed,Medium,2023-06-01 15:31:31,2023-06-01 04:29:31,3.0
7704,abates@example.org,Open,Low,,,
7705,zrobinson@example.com,Pending Customer Response,Low,2023-06-01 09:55:34,,
7706,amberthomas@example.net,Pending Customer Response,Low,2023-06-01 23:30:34,,
7707,ericingram@example.org,Pending Customer Response,Medium,2023-06-01 01:55:35,,
7708,parkerjessica@example.com,Pending Customer Response,Low,2023-06-01 06:34:37,,
7709,rmcdonald@example.net,Open,High,,,
7710,browningjohn@example.com,Open,Critical,,,
7711,kelsey43@example.com,Closed,Critical,2023-06-01 19:57:41,2023-06-01 14:49:41,5.0
7712,robbinsmelissa@example.com,Open,Low,,,
7713,toddbrandon@example.net,Open,Medium,,,
7714,pramsey@example.org,Open,Low,,,
7715,marklambert@example.org,Open,Low,,,
7716,rrussell@example.org,Pending Customer Response,Critical,2023-06-01 05:54:50,,
7717,gwalker@example.com,Open,Medium,,,
7718,dellis@example.com,Open,Medium,,,
7719,ivaldez@example.org,Open,Medium,,,
7720,tanyathomas@example.net,Closed,Medium,2023-06-01 04:57:56,2023-06-01 08:31:56,4.0
7721,juliecruz@example.org,Pending Customer Response,Medium,2023-06-01 05:22:57,,
7722,lorigonzalez@example.net,Open,Critical,,,
7723,asharp@example.net,Pending Customer Response,High,2023-06-01 16:01:00,,
7724,michaelfarrell@example.net,Pending Customer Response,High,2023-06-01 10:28:02,,
7725,katiemaldonado@example.com,Closed,Critical,2023-06-01 21:49:03,2023-06-01 18:39:03,1.0
7726,hcannon@example.net,Pending Customer Response,High,2023-06-01 21:39:05,,
7727,pauljohnson@example.org,Pending Customer Response,Low,2023-06-01 08:40:06,,
7728,janetturner@example.net,Open,Low,,,
7729,amckinney@example.net,Closed,Critical,2023-06-01 17:19:09,2023-06-01 01:15:09,1.0
7730,smithalisha@example.org,Closed,Medium,2023-06-01 19:16:11,2023-06-01 07:43:11,5.0
7731,robert50@example.com,Open,Critical,,,
7732,jeffersonrichard@example.com,Pending Customer Response,Critical,2023-06-01 03:30:12,,
7733,dianahendrix@example.org,Open,High,,,
7734,gdeleon@example.net,Open,Low,,,
7735,mcclainscott@example.com,Pending Customer Response,Critical,2023-06-01 03:14:14,,
7736,haleybrown@example.net,Open,Critical,,,
7737,lfoster@example.org,Pending Customer Response,Critical,2023-06-01 08:48:16,,
7738,deansmith@example.net,Closed,Medium,2023-06-01 13:52:18,2023-06-02 00:31:18,3.0
7739,emily36@example.com,Pending Customer Response,Critical,2023-06-01 05:54:19,,
7740,sanderspatricia@example.org,Pending Customer Response,High,2023-06-01 11:46:20,,
7741,murphyjames@example.com,Pending Customer Response,Low,2023-06-01 21:37:21,,
7742,theresabrown@example.net,Open,Low,,,
7743,jonathanchristensen@example.com,Open,High,,,
7744,patelmatthew@example.net,Pending Customer Response,Critical,2023-06-01 12:33:27,,
7745,melanie68@example.net,Closed,Low,2023-06-01 08:13:27,2023-06-01 08:00:27,3.0
7746,rmartinez@example.org,Open,Critical,,,
7747,cohengabriela@example.com,Pending Customer Response,High,2023-06-01 22:04:31,,
7748,dennis34@example.org,Open,Critical,,,
7749,donna07@example.net,Open,High,,,
7750,zedwards@example.com,Open,Medium,,,
7751,qanderson@example.org,Closed,Medium,2023-06-01 08:45:37,2023-06-01 22:24:37,3.0
7752,pelliott@example.net,Pending Customer Response,High,2023-06-01 05:35:39,,
7753,brownnancy@example.org,Open,Low,,,
7754,mark07@example.com,Pending Customer Response,High,2023-06-01 10:53:43,,
7755,thomascharles@example.com,Pending Customer Response,Low,2023-06-01 06:27:44,,
7756,crystal14@example.org,Pending Customer Response,Medium,2023-06-01 11:10:46,,
7757,kimberly94@example.com,Closed,Critical,2023-06-02 00:12:48,2023-06-01 15:03:48,3.0
7758,ryan92@example.net,Pending Customer Response,Medium,2023-06-01 17:37:48,,
7759,christina07@example.net,Pending Customer Response,Low,2023-06-01 20:26:49,,
7760,thernandez@example.org,Pending Customer Response,Critical,2023-06-01 19:31:51,,
7761,yturner@example.org,Open,High,,,
7762,stevengarcia@example.com,Open,High,,,
7763,wproctor@example.com,Pending Customer Response,Critical,2023-06-01 01:26:55,,
7764,jessicaortega@example.com,Pending Customer Response,Critical,2023-06-01 19:34:57,,
7765,jonathan11@example.com,Closed,Medium,2023-06-01 14:49:58,2023-06-01 09:55:58,3.0
7766,perkinstiffany@example.org,Closed,Medium,2023-06-01 07:47:59,2023-06-01 10:02:59,4.0
7767,rodriguezamy@example.net,Closed,High,2023-06-01 00:50:00,2023-06-01 21:17:00,4.0
7768,cynthia82@example.net,Pending Customer Response,Critical,2023-06-01 23:18:02,,
7769,rwallace@example.net,Closed,Medium,2023-06-01 17:44:03,2023-06-02 00:27:03,2.0
7770,hsantiago@example.net,Pending Customer Response,Medium,2023-06-01 12:29:05,,
7771,crystal76@example.org,Pending Customer Response,Medium,2023-06-01 11:26:07,,
7772,hwright@example.net,Open,Low,,,
7773,kellychapman@example.org,Pending Customer Response,High,2023-06-01 16:40:10,,
7774,samantha60@example.org,Open,Critical,,,
7775,drogers@example.org,Closed,Medium,2023-06-01 19:24:12,2023-06-01 22:29:12,2.0
7776,heathlisa@example.org,Open,Critical,,,
7777,ricky42@example.org,Open,Critical,,,
7778,wstevens@example.com,Closed,Low,2023-06-01 08:15:15,2023-06-01 18:29:15,1.0
7779,antonio50@example.com,Closed,High,2023-06-01 21:55:16,2023-06-01 06:06:16,2.0
7780,whitedonald@example.net,Open,Low,,,
7781,madeline57@example.org,Pending Customer Response,Critical,2023-06-01 02:56:20,,
7782,todd85@example.com,Open,Low,,,
7783,henryashley@example.org,Closed,Critical,2023-06-01 18:18:23,2023-06-01 17:46:23,4.0
7784,dgriffith@example.org,Open,Low,,,
7785,keithcabrera@example.net,Pending Customer Response,High,2023-06-01 17:26:26,,
7786,edwardsryan@example.net,Open,Medium,,,
7787,riosmelissa@example.com,Open,Low,,,
7788,smithbrittany@example.net,Open,Medium,,,
7789,matthewmosley@example.com,Closed,Low,2023-06-01 09:31:32,2023-06-01 12:37:32,5.0
7790,plucas@example.org,Pending Customer Response,Critical,2023-06-01 05:01:33,,
7791,carterthomas@example.net,Open,Medium,,,
7792,moralesrichard@example.org,Open,Medium,,,
7793,brian58@example.net,Closed,Critical,2023-06-01 12:52:38,2023-06-01 12:38:38,2.0
7794,tmurray@example.net,Open,High,,,
7795,ufarmer@example.net,Closed,Critical,2023-06-01 02:25:41,2023-06-01 11:32:41,5.0
7796,abush@example.com,Open,Critical,,,
7797,brucereed@example.org,Pending Customer Response,Low,2023-06-01 09:20:44,,
7798,lgarcia@example.com,Pending Customer Response,High,2023-06-01 11:28:45,,
7799,bradley20@example.com,Closed,Medium,2023-06-01 15:40:47,2023-06-01 03:28:47,4.0
7800,floreslisa@example.net,Open,Low,,,
7801,thomas55@example.net,Closed,Critical,2023-06-01 14:52:50,2023-06-01 12:05:50,2.0
7802,bevans@example.org,Open,Low,,,
7803,smithkim@example.com,Pending Customer Response,Low,2023-06-01 05:31:54,,
7804,jerry45@example.net,Closed,Critical,2023-06-01 20:44:55,2023-06-01 12:23:55,5.0
7805,devinburgess@example.net,Pending Customer Response,Medium,2023-06-01 20:31:57,,
7806,susan57@example.com,Closed,Low,2023-06-01 02:26:57,2023-06-01 15:19:57,5.0
7807,taylorjason@example.net,Open,High,,,
